timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
8519,-0.99,-0.01,-0.14,-0.49,-0.98,0.37
8528,-0.99,-0.01,-0.14,-0.37,-1.16,0.18
8536,-0.99,-0.02,-0.14,0.06,-1.16,0.18
8545,-0.99,-0.01,-0.15,0.18,-1.10,0.18
8553,-0.98,-0.01,-0.14,0.61,-1.10,0.24
8562,-0.98,-0.02,-0.14,0.79,-1.22,0.24
8571,-0.98,-0.01,-0.15,0.61,-1.28,0.18
8580,-0.98,-0.00,-0.16,0.73,-1.28,0.24
8588,-0.99,0.00,-0.15,1.59,-1.46,0.55
8597,-0.99,0.00,-0.16,1.28,-1.28,0.67
8606,-0.99,0.01,-0.16,0.55,-1.04,0.55
8615,-0.99,0.00,-0.15,0.73,-0.92,0.49
8623,-0.98,-0.00,-0.15,0.61,-0.79,0.73
8632,-0.98,0.00,-0.15,0.37,-0.85,0.67
8641,-0.98,-0.00,-0.14,0.73,-1.10,1.04
8649,-0.98,-0.00,-0.14,0.73,-1.10,1.34
8658,-0.98,-0.00,-0.14,0.37,-0.85,1.40
8666,-0.99,-0.00,-0.14,0.49,-1.04,1.53
8675,-0.99,-0.00,-0.14,0.06,-1.34,1.46
8684,-0.98,-0.00,-0.15,-0.67,-1.34,1.28
8693,-0.98,-0.01,-0.16,-1.04,-1.16,1.46
8701,-0.98,-0.01,-0.16,-1.16,-1.10,1.53
8710,-0.98,-0.01,-0.16,-0.67,-1.22,1.71
8719,-0.98,-0.01,-0.16,-0.18,-1.04,1.83
8727,-0.98,-0.00,-0.16,-0.61,-0.67,1.83
8736,-0.98,-0.00,-0.16,-0.73,-0.37,2.01
8745,-0.98,-0.01,-0.16,-0.85,-0.24,2.08
8754,-0.98,-0.01,-0.16,-1.10,0.18,2.08
8762,-0.98,-0.01,-0.16,-1.34,0.31,2.14
8771,-0.98,-0.00,-0.15,-0.79,0.24,2.32
8780,-0.98,-0.01,-0.15,-1.77,0.31,2.38
8788,-0.98,-0.01,-0.14,-2.75,0.55,2.44
8797,-0.98,-0.02,-0.15,-3.30,0.67,2.44
8806,-0.99,-0.02,-0.15,-2.99,0.67,2.44
8814,-0.99,-0.02,-0.14,-2.69,0.49,2.56
8823,-0.99,-0.01,-0.14,-2.38,0.55,2.56
8832,-0.99,-0.00,-0.14,-3.17,0.98,2.20
8841,-0.99,-0.01,-0.14,-3.85,0.43,2.14
8850,-0.99,-0.03,-0.13,-5.07,0.06,2.14
8858,-0.99,-0.03,-0.12,-6.16,0.00,1.83
8867,-0.99,-0.03,-0.12,-5.86,-0.55,1.83
8875,-0.98,-0.02,-0.13,-5.37,-1.16,1.89
8884,-0.99,0.01,-0.13,-6.16,-1.04,1.59
8893,-0.99,0.02,-0.14,-6.90,-1.10,1.53
8902,-0.99,0.04,-0.13,-7.57,-1.22,1.65
8910,-0.98,0.04,-0.14,-8.85,-1.65,1.77
8919,-0.99,-0.00,-0.15,-11.29,-1.71,1.83
8928,-0.99,-0.05,-0.15,-14.71,-1.10,1.34
8936,-0.99,-0.07,-0.15,-15.75,-1.10,0.79
8945,-0.98,-0.08,-0.14,-13.12,-1.71,0.73
8954,-0.97,-0.06,-0.14,-10.74,-1.89,1.34
8963,-0.97,-0.03,-0.15,-9.28,-1.95,1.65
8971,-0.97,-0.01,-0.16,-8.97,-2.26,1.53
8980,-0.98,-0.02,-0.16,-9.89,-2.32,1.22
8989,-0.98,-0.03,-0.17,-10.74,-2.44,1.04
8997,-0.97,-0.06,-0.18,-10.80,-2.01,1.22
9006,-0.97,-0.07,-0.18,-9.77,-2.01,1.28
9015,-0.98,-0.06,-0.18,-8.18,-1.59,1.40
9024,-0.98,-0.05,-0.18,-6.23,-1.10,1.46
